,correlation,p_value
63,-0.014730494135721438,0.8167283861969143
64,-0.06399655401099102,0.31353281338843914
65,-0.2851473231673166,4.6176164209620485e-06
66,0.14120325023915783,0.02557345568214835
67,-0.22901000290037143,0.0002607484082427862
68,0.12499716081380056,0.048356342305489075
69,0.023634133688550617,0.7099913832196799
70,-0.11018647929231414,0.08207552640358241
71,-0.24330812809128954,0.00010177464166602383
72,-0.230417475344677,0.00023828917130651892
73,-0.04369034221121662,0.49165972046352263
74,-0.01021978897610995,0.8722639682069571
75,-0.17918941565245722,0.004482113946941538
76,-0.1456260257722641,0.021261838228155673
77,0.34212273810017485,2.8447992277926097e-08
78,0.16365336669941086,0.009538694976270813
79,0.032998975861876896,0.6035611354989994
80,-0.04919007521471688,0.43873302005479614
81,0.07348640743180196,0.24700076775358956
82,0.07069377079061334,0.2654685505589117
83,0.40895854702832846,1.6917695512272196e-11
84,0.3707776077228226,1.4470909963796421e-09
85,0.21084481074648936,0.0007941228296077036
86,-0.20250204611924227,0.0012854440867073838
87,-0.3390842277905156,3.835197650176958e-08
88,-0.23566770140846302,0.0001694620568222133
89,0.39667656901556636,7.53519614306055e-11
90,0.3198071428828374,2.3711445535383446e-07
91,0.2851396584794659,4.620455606054721e-06
92,0.3410940307946355,3.148694055028144e-08
93,0.17234513589525013,0.006298351941627749
94,-0.10490538979728006,0.09793328217337952
95,0.19292019295291765,0.002184845538978246
96,-0.25200613111972525,5.5817754678864835e-05
97,0.1745878370997214,0.00564132426357565
98,0.11409248126117208,0.07173368586720212
99,0.06887503422110261,0.27799205518630443
100,-0.2642292317936365,2.3125715949752682e-05
101,-0.2955811404547194,1.9664639740746254e-06
102,-0.16042018245581022,0.011078052302846727
103,0.22517833064523687,0.00033228231412748134
104,0.00975768481553485,0.8779937356542159
105,-0.1246997993408086,0.04889687136601071
106,-0.2770039727307132,8.782706743724746e-06
107,-0.0712463047930971,0.2617416007160783
108,-0.21192538261871402,0.000745083466858208
109,-0.3723860253709242,1.213475054035746e-09
110,-0.34474783704987816,2.192013572574168e-08
111,0.025423186439277528,0.6891373496166465
112,0.12573176612140102,0.047042364361378264
113,0.0760559436553649,0.23081590189475884
114,0.035171503558233126,0.5799247642068207
115,-0.024087702171200084,0.7046831717859375
116,-0.28229756241601683,5.7960127746921666e-06
117,-0.1451223838655734,0.02171875014045634
118,-0.1494073958169551,0.018089443944480244
119,-0.10125825966108012,0.11023949485895503
120,0.043955020603173654,0.4890369397514318
121,0.3261011460413883,1.3262590693324302e-07
122,0.27008921897162846,1.4922917901037466e-05
123,0.18292632959489946,0.003703704025513275
124,0.14159197786681,0.02516649770762912
125,0.1408111478524077,0.025989666262655604
126,0.11083297247229669,0.08028527100459669
127,0.20134427840611435,0.0013722884047277844
128,0.0929427066804923,0.14282214005988442
129,0.17272164149179908,0.00618347985335964
130,0.1065713192249951,0.09268768368306533
131,-0.07147523129862654,0.2602080275958004
132,-0.08727149808467771,0.1689473167349719
133,0.06549571317430107,0.30230815967286756
134,0.017567862803099406,0.7822396534467928
135,-0.1649480431906337,0.008977514250130507
136,-0.2025992184590823,0.0012783895364528335
137,-0.2552085397176119,4.44982580300956e-05
138,-0.1868188429205146,0.0030247495254630287
139,-0.22870733609570015,0.00026582902230149196
140,0.2353255022112782,0.00017330969674077238
141,-0.3776418352641385,6.779918873472762e-10
142,-0.4017870105116591,4.077330303993028e-11
143,-0.28201355894290725,5.927990328308418e-06
144,-0.1492029087819317,0.018249813141427897
145,-0.30925134020686273,6.100874879559808e-07
146,-0.2974322803917109,1.6840959923960107e-06
147,-0.28969743885590526,3.195607475739356e-06
148,-0.2161267390002723,0.000579793519019094
149,-0.24663525531838598,8.108967470495889e-05
150,-0.3682057641795197,1.9137825407337404e-09
151,-0.31052779880199116,5.452557529184206e-07
152,-0.4253138325143941,2.100584409782535e-12
153,-0.45025642095356416,6.97024311479428e-14
154,-0.38505399814699354,2.930526558395621e-10
155,-0.3741317378619069,1.001296342911468e-09
156,-0.3785479215529055,6.126085711708234e-10
157,-0.3274789741344568,1.165795921912137e-07
158,-0.19904354389762163,0.001561028207050172
159,-0.24708473191642177,7.861943778457884e-05
160,-0.21238097878798595,0.0007252576461156628
161,-0.23903010192768886,0.0001356770353955061
162,-0.267232547392322,1.8498999996767675e-05
163,-0.26935483537736643,1.5773881984754717e-05
164,0.020734408639335185,0.7442489223570182
165,-0.0017808718774259963,0.9776486215055233
166,-0.08379142803792078,0.18665390884913793
167,0.18483391965503743,0.003355425512563235
168,0.20771349950096998,0.0009535412495850591
169,0.1484127564293529,0.018881173940570088
170,-0.04454930551628936,0.4831753827684164
171,0.015687571841726478,0.805051861301774
172,-0.1291165271592594,0.04136760677604759
173,-0.11141743124606407,0.07869406336583766
174,0.34908164625070565,1.4179104353705852e-08
175,0.39538611801630347,8.784698068194997e-11
176,0.20025456856310772,0.0014589087322782563
177,0.4063862882994282,2.3249703746892123e-11
178,0.3803528621567207,5.000890152415873e-10
179,0.3529907648984781,9.517415304024371e-09
180,0.2594219157467261,3.287504790146853e-05
181,0.18350788544837285,0.003594214347245659
182,0.3605961166248004,4.313956261234857e-09
183,0.40516357104760936,2.70171001576092e-11
184,0.24692996487593327,7.946191391493607e-05
185,-0.22643114006966764,0.0003070977567062516
186,0.3284727534695312,1.0618303529163535e-07
187,-0.2858575982687711,4.361602186571598e-06
188,0.2885699739370803,3.502881884976053e-06
189,-0.2208714252715172,0.000434266155031003
190,-0.33627704916703927,5.039811506130779e-08
191,-0.4494238396156027,7.845026284945243e-14
192,-0.33429723324972993,6.100569874654244e-08
193,-0.31697568456673897,3.066264182690139e-07
194,-0.07704751237598388,0.22477513159978374
195,-0.40671185021308315,2.2336070468139514e-11
196,-0.31651358951596087,3.196849342789606e-07
197,0.36482145214134454,2.7543467803160225e-09
198,0.050566703585922634,0.4260132517097202
199,0.29142106500604803,2.7750229853417862e-06
200,-0.3515482034513547,1.1032730135640344e-08
201,0.44322562840985613,1.8727650692996974e-13
202,-0.24194700224761106,0.00011158670039320152
203,-0.28086371076353644,6.492124712432154e-06
204,0.38931879028686056,1.7913361890646643e-10
205,0.11069203786871185,0.08067283211999188
206,0.16933978039604203,0.00728589269715675
207,-0.2330950626712301,0.00020045944863653092
208,0.07607438525831281,0.23070251674033504
209,-0.16536506820831595,0.008803100088550828
210,-0.2526314835718372,5.341372876904138e-05
211,0.3589991531420232,5.102533899672273e-09
212,0.2619801125614533,2.7285857272493496e-05
213,-0.15930434914266206,0.011658092598965993
214,0.31469906953450827,3.763142504681701e-07
215,-0.08473689218020883,0.18171387607227343
216,-0.2830753574046092,5.448728078220558e-06
217,0.29900314973681913,1.4752698312565212e-06
218,-0.2538162059957636,4.912431502635522e-05
219,0.35343428009560596,9.093414621705288e-09
220,-0.19128682168829714,0.002385887934182835
221,0.25618413352951386,4.1504970822597e-05
222,-0.2984498954040175,1.545823145193197e-06
223,-0.33575046940100073,5.3031688396737263e-08
224,-0.26091812740518705,2.9487298402257698e-05
225,0.04520807463078178,0.47672237199591333
226,-0.3294154497434012,9.714919413754486e-08
227,0.07258011940786752,0.25289337790105476
228,0.1667504811319213,0.00824507795786949
229,0.19348381437356804,0.002119137489670302
230,0.27456807139601447,1.060339901411326e-05
231,0.21654029234678843,0.0005655080695475876
232,-0.2666074977042345,1.9382984024261057e-05
233,-0.1948387768707938,0.0019684785004795203
234,0.3060953842841898,8.036083846931526e-07
235,-0.18094060938448295,0.0041006425812531964
236,0.0019759497619996486,0.9752009817882128
237,-0.40435821538088607,2.981622847299118e-11
238,-0.1722282997095108,0.0063343848595231785
239,-0.1556240255294795,0.013765436648883893
240,0.10763421449719006,0.08945974154823387
241,0.028612180900767406,0.65254944863011
242,0.1325222275029278,0.03625069094445774
243,-0.3059183007835158,8.16050343350494e-07
244,0.18677272245681634,0.0030320849067200398
245,0.17189123961698852,0.006439371599492078
246,-0.32483976489139116,1.4916196576525065e-07
247,-0.3548684562178729,7.843630288569145e-09
248,0.17357668771090207,0.005929540807291246
249,0.129045463396501,0.041480541832247385
250,-0.22709899056233768,0.00029440968514944345
251,-0.16735264274057374,0.008012507200397262
252,0.12648785488822856,0.045721269431309525
253,0.29616894149536793,1.8722362867848198e-06
254,0.10814676334528162,0.08793565010096507
255,0.17724412039176932,0.0049430915872392955
256,-0.21866385519286177,0.0004971491404059244
257,-0.2206141745290655,0.00044119407254199206
258,0.204770565437562,0.0011297303534953205
259,0.02849006181411502,0.6539360419277362
260,0.018191841684791932,0.7747092812025801
261,0.02089499912348753,0.7423377526620707
262,-0.11932396800524592,0.0595705491092016
263,0.041977953155577785,0.5088081153108833
264,0.024552225423332883,0.6992615325043021
265,-0.18679455014458862,0.003028611242341035
266,0.1949235748306412,0.0019593828887454856
267,0.17347910319220733,0.005958042340789271
268,0.3858290567812357,2.6811722673423843e-10
269,0.07523673494839209,0.23589243440297353
270,-0.021012397486693174,0.7409416052557303
271,-0.020205538538737664,0.7505539648647953
272,-0.0020926105245799506,0.9737373501260976
273,0.28392581297504643,5.091688837372202e-06
274,0.14047285033424983,0.026353428321123282
275,-0.10382198649113056,0.1014693124077052
276,0.12196612854099503,0.0541061668046444
277,0.09640263206314532,0.12846994865666464
278,-0.03715226269009192,0.5587583093887336
279,-0.20858739561782558,0.0009063177597197032
280,-0.12643926309330206,0.04580522827897468
281,-0.17441010153077038,0.0056910573464697255
282,0.05396983237908569,0.3955025243155601
283,-0.09124856231073362,0.15028126543820666
284,0.06308160657459776,0.32051556945308507
285,-0.029885466092448465,0.6381637959356465
286,0.03330145816140997,0.6002445420328563
287,0.15637533492695888,0.013309924446389483
288,0.008404772288789178,0.8948043786823571
289,-0.2330592029382481,0.00020092674539492735
290,-0.11597031054877797,0.0671537396625446
291,-0.12018273175231634,0.05774665039104053
292,-0.1624423892441383,0.010091512419150435
293,0.023802888760222532,0.7080147549399738
294,-0.09968289208550889,0.11591709904998057
295,-0.22128158769205092,0.0004234286948266116
296,-0.2775699646276793,8.404390221690367e-06
297,-0.0668411944263324,0.29246320397810016
298,-0.029829767806796165,0.6387903052805337
299,0.13517544624284372,0.032645568346333136
300,0.02580572140060379,0.6847080048964875
301,-0.22042580889900376,0.0004463317487506171
302,0.0013329217586447624,0.9832698001485047
303,0.26042490764966275,3.0565826917555585e-05
304,0.0023104714927102976,0.9710042948382303
305,-0.14216443166596848,0.024577346708665224
306,-0.20203946608369971,0.0013195188870629248
307,-0.19286395150069288,0.0021915030962732403
308,0.020521762049871335,0.7467820151562802
309,-0.02225433874881636,0.7262246706915749
310,0.2717382207825934,1.3167935139905417e-05
311,-0.2848322844676484,4.735694055556564e-06
312,-0.27538886343078306,9.953217476631644e-06
313,0.05369453384716294,0.39792080271190466
314,-0.09249271863906519,0.14477527014687927
315,-0.12517853545987198,0.0480291043515757
316,-0.20845630406927862,0.0009132615458922184
317,0.08273845250031495,0.1922709664031806
318,0.25777989290148046,3.7014573555177075e-05
319,0.23154612504054947,0.0002215967853931935
320,0.04338858349014965,0.49465907292198263
321,0.11734589662676398,0.06395285971819509
322,0.1026448900305092,0.10542488624329936
323,-0.025790390852274695,0.6848853103162726
324,0.19360245704186668,0.0021055374923974217
325,0.11077931839877544,0.08043263865790493
326,0.0076400288655796705,0.9043280247062137
327,-0.08663150343324848,0.17210595350494198
328,0.2119539365967796,0.0007438263590657785
329,-0.1356528935326819,0.03203034147771097
330,0.20289267583080195,0.0012573000811635883
331,0.047679984378011214,0.4529321923428939
332,-0.049446407196376524,0.4363482639655922
333,0.08962801945734411,0.15768910961785484
334,0.3079998081088853,6.807830544146251e-07
335,-0.2027621859344106,0.0012666380654222677
336,0.0847886405214898,0.18144630210119148
337,-0.0057499238485886825,0.9279221514749324
338,0.014281306230741673,0.8222227043241481
339,0.00988262541182533,0.8764439203175537
340,0.15238514908911066,0.01588941436512295
341,0.06677741132447282,0.2929250197044551
342,-0.16206521119582762,0.01026939418726283
343,0.14638578489866788,0.020588323179979887
344,-0.15335641607579711,0.015224273450376075
345,-0.17486145381060159,0.005565523667739263
346,-0.2584647165065081,3.523166039134447e-05
347,0.03370654965174425,0.5958157622501212
348,0.14735990552632963,0.019751890230222193
349,-0.18316992280420463,0.0036574810172131387
350,-0.17687481042260222,0.005035273783502029
351,-0.013866381278915825,0.8273056465036773
352,0.07948859057748663,0.21038440241950215
353,-0.36589794822420324,2.4542580237993456e-09
354,-0.3447731574709064,2.186483434227815e-08
355,-0.3490742826711891,1.4189683189364702e-08
356,-0.15101640277423162,0.016869818835961028
357,-0.10392518304588116,0.1011282030175881
358,-0.1825271990163995,0.003780583045242747
359,0.2742489929046118,1.0866873106235259e-05
360,-0.1520491486618888,0.016125355000218743
361,0.20978752981409932,0.0008449713152772043
362,-0.09822000657230821,0.12139149188716372
363,0.10417022608214759,0.10032186679034115
364,-0.016093507150634317,0.8001122366621933
365,0.056002607908680294,0.3779209030718392
366,-0.07827950978143328,0.21742716642478974
367,0.03723893492409441,0.5578407120973748
368,0.19706906325792664,0.0017416370260644072
369,0.11278953148850449,0.0750585906518731
370,-0.20388943441973328,0.0011880288587686524
371,0.009548588122856194,0.8805884955396345
372,-0.18447843987513834,0.003417988826682601
373,-0.05067348302569257,0.42503565093913964
374,0.2774879448670091,8.458237609564576e-06
375,-0.04455346434101358,0.483134497439742
376,-0.19424271289709538,0.0020335085396825684
377,0.09952501723949211,0.11649844607843338
378,-0.09579771840571999,0.13089544802010666
379,0.07049396827582514,0.2668251578597716
380,-0.13723040459950475,0.030067353840103526
381,0.11679843011003585,0.06521143991707695
382,-0.003380604020405527,0.957585050831446
383,0.17629619665890633,0.005182808299491562
384,-0.06946892833149365,0.273859387974122
385,0.11932630734066314,0.05956551689568847
386,-0.19534021724276554,0.0019152475248303857
387,0.18268209586354647,0.003750577867752823
388,0.21171860613311,0.0007542456259330446
389,0.14559070313429026,0.02129360992559778
390,0.22103571875238823,0.00042989459736290377
391,0.004661308997046917,0.9415412872729457
392,0.1571054015438456,0.0128800327986287
393,-0.23566112573910958,0.00016953523410715752
394,0.14325132174768182,0.023491385544726823
395,0.022822457838493966,0.7195254547164398
396,0.19162370461512362,0.002343094988859066
397,-0.2009182016826066,0.00140557961194844
398,0.08513099069910768,0.17968343763704786
399,-0.12301690919931135,0.05205177242505721
400,0.041523919885286205,0.5134066400768617
401,0.0688290218423788,0.2783139886585694
402,-0.05442823035292942,0.3914955024814564
403,-0.06728963089029036,0.2892300654109212
404,0.1368063839696206,0.030584613626705788
405,0.15225838077258333,0.015978074674550365
406,0.0032593352363447237,0.959105207239163
407,0.11213127613765335,0.07678530099412813
408,-0.21625161763114664,0.000575445003711177
409,-0.13130626723381736,0.038012410543136595
410,-0.006786985773262033,0.9149674018905962
411,0.2048214425352609,0.0011264458068657812
412,-0.14928541651451077,0.01818495807172484
413,0.06916345160213433,0.2759798347885655
414,-0.15520156544193073,0.014027534432049649
415,0.09311629944540242,0.1420740732844898
416,-0.21830164639708038,0.0005082389035371667
417,-0.03717302523097604,0.5585384303982706
418,0.173301213937128,0.00601031437152406
419,-0.14897986181853284,0.018426147375093568
420,0.024541949344384542,0.6993813052981053
421,0.1558627824634962,0.013619219139018634
422,-0.02565040915143578,0.6865050654673183
423,0.12587374274167765,0.04679188652228611
424,-0.13422982515333903,0.033893799896545417
425,0.1746072147839161,0.005635925723851081
426,0.23164283955984438,0.00022021837007598778
427,-0.0061921585964759066,0.922395328743327
428,-0.17579867531151158,0.005312757790506844
429,-0.2323247697294057,0.00021072396952919264
430,0.05353996480506509,0.39928244246421396
431,0.020416500530387023,0.7480369221954533
432,-0.008952385037767024,0.8879939122677525
433,0.031941980541538954,0.6152143898428984
434,0.09773862203270527,0.12323621960462018
435,0.22220482939342162,0.00039994638728251165
436,-0.21371967398165842,0.0006697862403327051
437,0.15067488982785643,0.01712251304556037
438,0.14569263189341472,0.021202039581415744
439,0.011397163704655842,0.8576961011172721
440,-0.055840151823003135,0.3793081469551737
441,0.14467030294437477,0.02213609478058778
442,0.04206633771939275,0.507915443157773
443,0.11580273672793027,0.06755247422856338
444,0.14534297018956033,0.02151759568994686
445,-0.048008215696879665,0.44982412552626627
446,0.158616966243833,0.012028597518868674
447,0.07627559632802797,0.2294679598210314
448,0.23731730848161678,0.00015200902950276456
449,-0.035806995551660864,0.5730932811983768
450,0.10835075411620593,0.0873348928275873
451,-0.004707687331080387,0.9409606953487868
452,-0.04642798932577385,0.4648975117192349
453,0.10127052804159443,0.11019615260709971
454,0.21426526196416273,0.0006483247502691474
455,-0.038376153672324886,0.5458689747620311
456,0.004708086867074204,0.940955693851568
457,-0.014281275872631827,0.8222230759507492
458,-0.07030514736400374,0.2681115520684413
459,0.11650607368335868,0.06589181578245436
460,0.1531899330980169,0.0153365234137003
461,0.2416459068965428,0.0001138738473833052
462,-0.19116311826960822,0.00240177917090868
463,-0.21302185815328872,0.0006981926961590301
464,0.05136128962068481,0.41876984587327754
465,-0.08104391522771676,0.20156810972466804
466,0.18097859902629088,0.004092701892245277
467,-0.06659285150837943,0.29426404776033666
468,-0.02682316482418477,0.6729797799233572
469,-0.12449418148386517,0.04927357396088859
470,-0.08563488405320055,0.17711180339399915
471,0.1648975796378125,0.008998826520573253
472,0.10800437395143322,0.08835694964911105
473,0.0555586433894171,0.3817193618057824
474,-0.08423393665919177,0.1843296696198798
475,0.026425328573301016,0.6775564848845792
476,-0.23031674723375786,0.0002398345474313829
477,0.19630707680884543,0.0018163018398015705
478,-0.0603163899471221,0.34222838916095166
479,0.008392674321378163,0.8949549257632406
480,0.11735922062171403,0.06392247925556985
481,-0.10491754093973867,0.09789418525160183
482,-0.10576149385158382,0.09520891522998548
483,0.18787119406097563,0.002861686763551197
484,0.017170016066148347,0.7870516533550942
485,0.2831682229916492,5.408612343383753e-06
486,0.023361858636884718,0.7131846289616566
487,-0.011844872059280968,0.8521688661412122
488,-0.2097850061719022,0.0008450961979884579
489,-0.06357655072079287,0.31672577299105653
490,0.20861387158784406,0.0009049212708923005
491,0.021602756566406797,0.7339337534750857
492,0.15186662650467747,0.016254801144782928
493,-0.18052529851539986,0.0041883626876839065
494,-0.038526189083570195,0.5442990279863902
495,-0.1866472613581126,0.003052120959066618
496,-0.1662799110942697,0.00843098382750409
497,0.14820038096630844,0.019054073718177817
498,-0.1687876687114962,0.007481637320103562
499,0.02418943433942918,0.703494527038542
500,-0.04453064280139704,0.4833588785606911
501,0.1091410617981503,0.0850384352131106
502,0.05144455237522963,0.418015019223071
503,-0.2701063395195778,1.4903608343682191e-05
504,0.04605766092109053,0.4684699362744804
505,-0.030009694560700965,0.6367673659994942
506,0.1445802340562714,0.02222006625721222
507,0.048498806055326235,0.4452011396266464
508,0.19192940479788276,0.0023048688810817903
509,-0.10827957466761749,0.0875441428439817
510,0.21520503415066156,0.0006128418353610102
511,0.08362843987276256,0.18751539097485903
512,-0.2118347650944061,0.0007490859626160755
513,0.09671171998734035,0.12724408819008684
514,-0.169492940325762,0.007232407194776517
515,-0.14730294440806063,0.019799975457907626
516,0.1401508578771124,0.026703710999999603
517,-0.008585547820511553,0.8925552598642539
518,0.1711190723511442,0.006685771622710446
519,0.10449380394314453,0.09926491913360654
520,0.08634749376933232,0.17352164306312304
521,-0.21372837193319144,0.0006694390044956485
522,0.27724958244302267,8.61659302999557e-06
523,0.1167961650026138,0.06521668908389194
524,-0.19826992420542067,0.001629645167128527
525,-0.024133629721494562,0.7041464625799345
526,0.271793850303271,1.3112287535355103e-05
527,-0.099286600157424,0.11738068780605279
528,-0.14704512692987493,0.020018891563142013
529,0.08910823283295884,0.16012248037696397
530,0.05840558433101946,0.3577658032835434
531,0.18480724316786803,0.003360084265319387
532,-0.031074916125845998,0.6248464220007867
533,0.07655235903331288,0.22777748972846845
534,0.1141404154906655,0.07161369106024243
535,-0.2654541055355696,2.11201298415807e-05
536,0.045317377300551784,0.47565624751783686
537,0.3001062500571501,1.3436742114445014e-06
538,0.26912506279459797,1.6049438145527443e-05
539,0.1612439044936695,0.010666358620648768
540,0.19460867691213563,0.00199335395103957
541,0.024596629829744896,0.698744062684194
542,0.31174074099707916,4.8980522604043e-07
543,0.23206887351690095,0.00021424106928089623
544,0.12355039616070812,0.051033822828949464
545,-0.26857457512896293,1.6728282168431375e-05
546,-0.014263467128363818,0.8224410872338231
547,-0.21398508508212688,0.0006592652159755155
548,-0.13772719650861867,0.029470845148063928
549,0.05572080386053366,0.38032926331992284
550,-0.03513504953164558,0.580317790013801
551,0.1687578435504249,0.007492343691899982
552,-0.058889181516544736,0.35379240406230406
553,-0.04869817627710834,0.4433301334003171
554,0.13116103293656023,0.038227589739101044
555,0.2427080951734302,0.00010599593717568605
556,-0.04691020984945958,0.460268361417445
557,-0.1891504815786879,0.0026742224211553853
558,0.31938356595964046,2.464528907653255e-07
559,-0.24192058008416628,0.00011178566833418799
560,-0.1876559809541764,0.002894370475221307
561,-0.20305282875646524,0.0012459257438463358
562,0.006614543360661383,0.9171200523715279
563,-0.014057956896171602,0.824957886470217
564,-0.052773808775066725,0.40607274964639795
565,-0.20872320237508923,0.0008991755284079832
566,-0.016873241227078326,0.7906464589094354
567,0.024693892356547165,0.6976110934247355
568,-0.20749751896755297,0.0009655563788490555
569,0.180141993652422,0.0042708202403468265
570,-0.06873183643495001,0.2789947915921894
571,-0.21383025682845996,0.0006653839680585128
572,-0.11077769707379906,0.08043709522775669
573,-0.12340665282303753,0.05130645585343469
574,0.07713892630854338,0.22422393143203206
575,0.22376766154144165,0.0003629329495096321
576,-0.016312318762033762,0.7974529061908994
577,0.12411222554643604,0.04997976134305219
578,-0.1852089850403598,0.003290540563881011
579,-0.17971925973584169,0.004363454216695986
580,0.2175547982950461,0.0005318323508232092
581,0.2641013260088553,2.3345232971206418e-05
582,-0.07128452643159693,0.2614851240611737
583,-0.10926246095592149,0.08469001637215104
584,-0.16379661551721522,0.009475109830430897
585,-0.016708761130627914,0.7926407043647753
586,0.24409923259345767,9.644988053575942e-05
587,-0.08094091581905052,0.20214354593599954
588,-0.04254664533666883,0.5030787191276939
589,0.2130774292136423,0.000695890385154105
590,0.04944952787379555,0.4363192769122091
591,-0.18838053197744875,0.002785665361443562
592,-0.08498445184850931,0.18043645529382885
593,-0.12852925153446257,0.04230872316917504
594,0.013803898174108136,0.8280717101839911
595,0.12196603623479835,0.05410635018572287
596,0.020915924605550258,0.7420888367484766
597,-0.043710005281160196,0.4914646152639319
598,0.0036380715274668372,0.9543580998644894
599,-0.18540052412480051,0.0032578451058693984
600,-0.2785802746390762,7.767256618911927e-06
601,-0.09315755293561889,0.14189673942194653
602,0.049813781402506876,0.43294341915251894
603,-0.08364291162477255,0.18743878198714078
604,-0.06045316125092471,0.3411329528949461
605,-0.03754824091841013,0.5545720484027623
606,-0.29233767557765433,2.573421090604385e-06
607,-0.16675043433946302,0.008245096261228782
608,0.2290128648714162,0.0002607008015281521
609,-0.30325239443467356,1.0271642447028415e-06
610,0.04149000111452278,0.5137510363519449
611,0.07372687509849248,0.24545344317124027
612,0.19830753801665707,0.0016262461802516906
613,0.1142624586595968,0.07130891555125049
614,-0.20700721183514414,0.0009933515201190155
615,-0.010859975124098524,0.8643371647250815
616,0.10896443324368757,0.08554742055132766
617,-0.0704314089433473,0.26725089217661135
618,0.10850635488413063,0.08687886185296988
619,0.013982563624795122,0.8258816468712195
620,-0.1876224364195314,0.0028994951707838872
621,-0.2459299421621759,8.511340522870833e-05
622,-0.09958769262344602,0.11626738283828336
623,0.0864888380513967,0.1728160135340607
624,-0.14455535437505015,0.022243310130008104
625,0.11855574581257373,0.06124215699682777
626,-0.004700569936305916,0.9410497931662112
627,-0.15095546747044905,0.016914666523478644
628,0.10726233621735812,0.09057872061717791
629,-0.08031110221952847,0.20568808393895302
630,-0.12621944702718857,0.046186649851584306
631,-0.012839425790058298,0.8399166578268655
632,0.09930941443484637,0.11729604067635205
633,0.0969001939003306,0.12650104173227625
634,-0.0023544078583027372,0.9704531552386456
635,0.11204727175506793,0.07700795550782635
636,0.13790581708345084,0.029258858751543916
637,-0.2124346145865612,0.0007229559454776549
638,-0.0668746123324775,0.2922214388057096
639,0.2637547992368404,2.394990060912679e-05
640,0.14028081578252988,0.02656185691320296
641,-0.002702922590631181,0.9660818901693005
642,0.22099480621656517,0.0004309793723815834
643,-0.11142895964681931,0.07866293531851948
644,-0.3934958797529355,1.0985266782704437e-10
645,-0.07787102369022224,0.21984421434934676
646,-0.12200092528000854,0.05403707421602293
647,-0.09317883557168896,0.1418053191556466
648,0.04211105558772418,0.5074641101213117
649,-0.0070473176402535,0.9117187799069685
650,-0.09939227588721214,0.11698900289007491
651,-0.2754334476878305,9.919007091911286e-06
652,-0.29557727406288775,1.967098513662695e-06
653,-0.07362425263778172,0.24611295392509946
654,-0.10647887016029539,0.09297278340600641
655,-0.18361259416233328,0.0035748145813617634
656,-0.03702912522433423,0.5600632152553312
657,0.02142546586388087,0.7360359979633937
658,-0.06521040857977965,0.3044235857355674
659,-0.15288333120124104,0.01554514347666293
660,-0.08779132707915246,0.1664137241826097
661,-0.13925866587620434,0.0276952409518679
662,0.27848602422277385,7.824695004343088e-06
